"IncidentID","Classification","Disposition","Open","Add","Close","Year","DayOfYear","Month","DayOfWeek","time_period","Building","Location","Longtitude","Latitude","Incidents"
124,"Criminal Mischief","Open Investigation",2019-01-17 13:30:00,2.25497804013651,2019-01-19 19:37:10,2019,17,1,3,"day_weekday","NUS SOCIETY-GUILD HOUSE","BIZ",1.293333299,103.7730449,"STOLEN ITEMS"
125,"Theft","Open Investigation",2019-05-30 19:56:00,2.52471368965663,2019-06-02 08:31:35,2019,150,5,3,"day_weekday","MD BLK 1  (TAHIR FDN BLDG)","FOS",1.295504947,103.7804244,"LOST AND FOUND"
126,"Rape","Arrest",2018-11-09 10:08:00,6.92495006248894,2018-11-16 08:19:56,2018,313,11,4,"day_weekday","PGP RESIDENCES (BLOCK 1)","PGP",1.291477493,103.7828939,"SEXUAL INCIDENTS"
127,"Theft","Open Investigation",2019-03-15 01:18:00,2.9793587967595,2019-03-18 00:48:17,2019,74,3,4,"day_weekday","SCIENCE BLOCK 14","FOS",1.296848923,103.7798471,"LOST AND FOUND"
128,"Trespassing","Arrest",2019-10-18 01:30:00,7.06905772083954,2019-10-25 03:09:27,2019,291,10,4,"day_weekday","CINNAMON COLLEGE -MAIN BLK","UTown",1.306506139,103.7736295,"DAMAGED PROPERTY"
129,"Theft","Open Investigation",2019-10-30 16:38:00,2.58740288577249,2019-11-02 06:43:52,2019,303,10,2,"day_weekday","5 KR BUNGALOW","KR",1.294572999,103.7796455,"LOST AND FOUND"
130,"Harassment: Domestic Violence","Open Investigation",2018-11-03 05:45:00,3.02776392781745,2018-11-06 06:24:59,2018,307,11,5,"weekend","14A PGP BUNGALOW","PGP",1.293265034,103.7774589,"LOST AND FOUND"
131,"Harassment","Arrest",2018-11-09 11:38:00,9.10615392412714,2018-11-18 14:10:52,2018,313,11,4,"day_weekday","PGP RESIDENCES (BLOCK 20)","PGP",1.290472992,103.7802401,"DAMAGED PROPERTY"
132,"Theft","Open Investigation",2018-11-23 16:36:00,2.82025611994011,2018-11-26 12:17:10,2018,327,11,4,"day_weekday","PGP RESIDENCES (BLOCK 10)","PGP",1.290733171,103.7799493,"LOST AND FOUND"
133,"Theft","Closed",2018-12-07 23:53:00,3.28981048490555,2018-12-11 06:50:20,2018,341,12,4,"day_weekday","ALICE LEE PLAZA","UCC",1.301676507,103.7722053,"LOST AND FOUND"
134,"Shoplifting","Arrest",2019-09-12 17:38:00,2.06281838408982,2019-09-14 19:08:28,2019,255,9,3,"day_weekday","KE VII HALL (BLOCK F)","PGP",1.293186194,103.7808347,"STOLEN ITEMS"
135,"Trespass","Open Investigation",2019-02-22 22:38:00,2.16217320590812,2019-02-25 02:31:32,2019,53,2,4,"day_weekday","TEMASEK HALL (BLOCK C)","HALL",1.292732285,103.7709504,"EMERGENCY INCIDENTS"
136,"Criminal Mischief","Arrest",2019-06-08 11:59:00,2.10575123814453,2019-06-10 14:31:17,2019,159,6,5,"weekend","PGP RESIDENCES (BLOCK 10)","PGP",1.290733171,103.7799493,"STOLEN ITEMS"
137,"False Public Alarm","Closed",2018-12-11 03:55:00,3.43676559947872,2018-12-14 14:23:57,2018,345,12,1,"day_weekday","RAFFLES HALL (BLOCK B)","YIH",1.300180358,103.7734463,"LOST AND FOUND"
138,"Criminal Mischief","Arrest",2019-08-14 18:56:00,2.2957145306475,2019-08-17 02:01:50,2019,226,8,2,"day_weekday","LECTURE THEATRE 13","FASS",1.295043651,103.7709322,"STOLEN ITEMS"
139,"Theft","Open Investigation",2018-11-23 08:05:00,3.53044199270583,2018-11-26 20:48:50,2018,327,11,4,"day_weekday","BRENNER CTR FOR MOLECULAR MED","FOS",1.294813169,103.7806383,"LOST AND FOUND"
140,"Trespassing","Closed",2019-03-10 01:45:00,10.0061814809693,2019-03-20 01:53:54,2019,69,3,6,"weekend","DUKE-NUS MEDSH-KHOOTECKPUAT BG","FOS",1.293420222,103.7828813,"DAMAGED PROPERTY"
141,"Harassment","Arrest",2018-10-13 06:49:00,6.9820186245791,2018-10-20 06:23:06,2018,286,10,5,"weekend","YALE FITNESS CENTER","UTown",1.307478693,103.7725849,"DAMAGED PROPERTY"
142,"Lewdness","unfounded",2019-05-30 21:41:00,7.34146021867035,2019-06-07 05:52:42,2019,150,5,3,"day_weekday","CANTEEN 1 (TECHNO EDGE)","CDE",1.297995633,103.7717593,"SEXUAL INCIDENTS"
143,"Theft","Closed",2019-03-18 22:21:00,3.46645889724872,2019-03-22 09:32:42,2019,77,3,0,"day_weekday","RAFFLES HALL (BLOCK A)","YIH",1.299677886,103.7732472,"LOST AND FOUND"
144,"Harassment","Open Investigation",2018-10-10 17:13:00,4.68684223459707,2018-10-15 09:42:03,2018,283,10,2,"day_weekday","TEMASEK HALL (BLOCK E)","HALL",1.292584001,103.7722725,"DAMAGED PROPERTY"
145,"Theft","Arrest",2019-04-22 04:43:00,3.18135872522475,2019-04-25 09:04:09,2019,112,4,0,"day_weekday","KENT VALE GUARDHOUSE","HALL",1.302213361,103.7692536,"LOST AND FOUND"
146,"Burglary","Closed",2019-04-29 00:05:00,3.13993894973662,2019-05-02 03:26:31,2019,119,4,0,"day_weekday","UNIVERSITY CULTURAL CENTRE","UCC",1.301613834,103.7722703,"LOST AND FOUND"
147,"Shoplifting","Open Investigation",2019-05-16 11:12:00,1.98466026741559,2019-05-18 10:49:55,2019,136,5,3,"day_weekday","6 KR BUNGALOW","KR",1.294604043,103.7789697,"STOLEN ITEMS"
148,"Trespassing","Arrest",2019-01-28 17:19:00,6.27599801962067,2019-02-03 23:56:26,2019,28,1,0,"day_weekday","PGP RESIDENCES (BLOCK 12)","PGP",1.290852627,103.780192,"DAMAGED PROPERTY"
149,"Theft","Arrest",2019-10-25 04:16:00,2.79747337856234,2019-10-27 23:24:22,2019,298,10,4,"day_weekday","CINNAMON LEARN LOBE","UTown",1.306550432,103.7731181,"LOST AND FOUND"
150,"Theft","Open Investigation",2019-05-02 01:22:00,2.8198510472735,2019-05-04 21:02:35,2019,122,5,3,"day_weekday","SCIENCE BLOCK 5","FOS",1.295676384,103.7790261,"LOST AND FOUND"
151,"Trespass","Closed",2019-07-22 00:21:00,0.675068167889495,2019-07-22 16:33:06,2019,203,7,0,"day_weekday","TLL CARPARK","CDE",1.29940048,103.7721367,"EMERGENCY INCIDENTS"
152,"Trespassing","Closed",2019-02-24 21:11:00,7.97455400114665,2019-03-04 20:34:21,2019,55,2,6,"weekend","INNOVATION 4.0","PGP",1.294254531,103.775948,"DAMAGED PROPERTY"
153,"Extortion","Open Investigation",2019-02-08 09:48:00,3.55486627235805,2019-02-11 23:07:00,2019,39,2,4,"day_weekday","ENGINEERING BLOCK 2A (EDIC)","CDE",1.29880703,103.7713411,"LOST AND FOUND"
154,"Criminal Mischief","Open Investigation",2019-04-16 07:14:00,1.49648674066239,2019-04-17 19:08:56,2019,106,4,1,"day_weekday","KENT VALE APARTMENT BLK G, 115","KV",1.30249388,103.7703148,"STOLEN ITEMS"
155,"Harassment: Bias Incident","Open Investigation",2019-02-04 05:04:00,2.83117675011967,2019-02-07 01:00:54,2019,35,2,0,"day_weekday","UHALL CARPARK","UTown",1.297316736,103.7777968,"LOST AND FOUND"
156,"Shoplifting","Arrest",2019-02-01 04:37:00,1.01922992938698,2019-02-02 05:04:41,2019,32,2,4,"day_weekday","SEA-TO-SPACE (18KR BUNGALOW)","KR",1.297559311,103.774216,"STOLEN ITEMS"
157,"Harassment: Bias Incident","Closed",2018-12-20 07:38:00,2.43109144178487,2018-12-22 17:58:46,2018,354,12,3,"day_weekday","BTC-CAFE","BTC",1.319623502,103.8174052,"LOST AND FOUND"
158,"Shoplifting","Arrest",2018-10-02 21:14:00,1.12206156523259,2018-10-04 00:09:46,2018,275,10,1,"day_weekday","LECTURE THEATRE 33","FOS",1.29776785,103.7808098,"STOLEN ITEMS"
159,"Trespass","Judicial Referral",2019-04-11 10:58:00,3.7597535922795,2019-04-15 05:12:03,2019,101,4,3,"day_weekday","KENT VALE APARTMENT BLK D, 113","KV",1.302189396,103.7678817,"EMERGENCY INCIDENTS"
160,"Attempted Fraud","Closed",2019-06-30 13:24:00,2.29891604178332,2019-07-02 20:34:26,2019,181,6,6,"weekend","PGP RESIDENCES (BLOCK 5)","PGP",1.291343839,103.7799128,"LOST AND FOUND"
161,"Trespassing","Unfounded",2018-08-25 00:54:00,2.4934031909927,2018-08-27 12:44:30,2018,237,8,5,"weekend","PGP RESIDENCES (BLOCK 5)","PGP",1.291343839,103.7799128,"DAMAGED PROPERTY"
162,"Liquor Law Violation","Open Investigation",2019-04-07 06:47:00,2.98880570119906,2019-04-10 06:30:53,2019,97,4,6,"weekend","BTC-BLOCK B","BTC",1.319007737,103.8169549,"LOST AND FOUND"
163,"Fraud","Open Investigation",2018-12-07 13:10:00,7.18116697812979,2018-12-14 17:30:53,2018,341,12,4,"day_weekday","7 PGP BUNGALOW","PGP",1.293238399,103.7780367,"DAMAGED PROPERTY"
164,"Rape","Arrest",2019-07-23 17:41:00,9.06882597406103,2019-08-01 19:20:07,2019,204,7,1,"day_weekday","ENGINEERING BLOCK 8","CDE",1.299003113,103.7726879,"SEXUAL INCIDENTS"
165,"Trespassing","Open Investigation",2019-05-10 19:42:00,6.83115291290724,2019-05-17 15:38:52,2019,130,5,4,"day_weekday","17 PGP BUNGALOW","PGP",1.292575481,103.7792351,"DAMAGED PROPERTY"
166,"Theft","Open Investigation",2018-12-30 10:38:00,3.10977788735152,2019-01-02 13:16:05,2018,364,12,6,"weekend","12A KR BUNGALOW","KR",1.29723462,103.7747589,"LOST AND FOUND"
167,"Trespassing","Arrest",2019-04-17 19:42:00,4.90566813054262,2019-04-22 17:26:10,2019,107,4,2,"day_weekday","KE VII HALL (COMMUNAL HALL)","PGP",1.292402899,103.7810646,"DAMAGED PROPERTY"
168,"Identity Theft","Open Investigation",2019-08-22 16:53:00,2.57657429114479,2019-08-25 06:43:16,2019,234,8,3,"day_weekday","BTC-FEDERAL","BTC",1.318374465,103.8173933,"LOST AND FOUND"
169,"Theft","Arrest",2019-03-14 14:06:00,3.56952065810051,2019-03-18 03:46:07,2019,73,3,3,"day_weekday","ARTS & SOCIAL SCIENCES BLOCK 1","FASS",1.29414275,103.7711509,"LOST AND FOUND"
170,"Trespassing","Arrest",2018-12-16 08:12:00,10.2314653310553,2018-12-26 13:45:19,2018,350,12,6,"weekend","PGP RESIDENCES CANTEEN 2","PGP",1.290619681,103.7816946,"DAMAGED PROPERTY"
171,"Criminal Mischief","Open Investigation",2019-12-10 19:53:00,1.56025391306614,2019-12-12 09:19:46,2019,344,12,1,"day_weekday","I3","SOC",1.292406056,103.7755806,"STOLEN ITEMS"
172,"Theft","Open Investigation",2019-07-10 10:06:00,2.4993370738185,2019-07-12 22:05:03,2019,191,7,2,"day_weekday","SCIENCE BLOCK 15","FOS",1.297049608,103.7801538,"LOST AND FOUND"
173,"Trespassing","Arrest",2019-09-09 02:54:00,8.82742026581173,2019-09-17 22:45:29,2019,252,9,0,"day_weekday","MEDICINE BLOCK 9","FOS",1.296451987,103.7810899,"DAMAGED PROPERTY"
174,"Theft","Open Investigation",2019-08-22 18:11:00,2.89230887326342,2019-08-25 15:35:55,2019,234,8,3,"day_weekday","DECOM SUB-STATION 2 (NEAR TEM HALL)","HALL",1.292688302,103.773122,"LOST AND FOUND"
175,"Possession of Burglary Tools 2","Open Investigation",2018-08-07 04:58:00,3.80242762405973,2018-08-11 00:13:30,2018,219,8,1,"day_weekday","ENGINEERING BLOCK 1","CDE",1.298761566,103.7710794,"LOST AND FOUND"
176,"Burglary",NA,2018-11-23 10:09:00,3.85299037013589,2018-11-27 06:37:18,2018,327,11,4,"day_weekday","DATA-CENTRE-NUS HIGH SCHOOL","SOC",1.296769604,103.7802964,"LOST AND FOUND"
177,"Theft: Criminal Mischief","Open Investigation",2019-01-15 09:24:00,3.22432472591429,2019-01-18 14:47:02,2019,15,1,1,"day_weekday","PGP RESIDENCES CANTEEN 2","PGP",1.290619681,103.7816946,"LOST AND FOUND"
178,"Trespass","Open Investigation",2019-03-15 14:32:00,2.06593033943193,2019-03-17 16:06:56,2019,74,3,4,"day_weekday","LECTURE THEATRE 34","FOS",1.297758283,103.7810123,"EMERGENCY INCIDENTS"
179,"Theft","Closed",2019-09-16 09:03:00,2.91255223798218,2019-09-19 06:57:05,2019,259,9,0,"day_weekday","ELECTRICAL SUB-STATION","UTown",1.306222002,103.7727161,"LOST AND FOUND"
180,"Theft","Open Investigation",2018-11-23 20:38:00,4.17082493794014,2018-11-28 00:43:59,2018,327,11,4,"day_weekday","9 KR BUNGALOW","KR",1.294339477,103.7782597,"LOST AND FOUND"
181,"False Public Alarm","Open Investigation",2019-10-07 00:22:00,2.77028612715565,2019-10-09 18:51:13,2019,280,10,0,"day_weekday","RAFFLES HALL (BLOCK E)","YIH",1.300036252,103.7737858,"LOST AND FOUND"
182,"False Public Alarm","Open Investigation",2019-07-26 05:07:00,3.52997040159478,2019-07-29 17:50:09,2019,207,7,4,"day_weekday","PGP RESIDENCES (BLOCK 12)","PGP",1.290852627,103.780192,"LOST AND FOUND"
183,"False Public Alarm","Open Investigation",2019-02-22 01:45:00,2.8009762288783,2019-02-24 20:58:24,2019,53,2,4,"day_weekday","SCIENCE BLOCK 5","FOS",1.295676384,103.7790261,"LOST AND FOUND"
184,"Theft","Open Investigation",2018-09-20 17:24:00,4.56909696159955,2018-09-25 07:03:30,2018,263,9,3,"day_weekday","STORE 1 (NEAR KEVII HALL)","PGP",1.29274033,103.7812672,"LOST AND FOUND"
185,"Attempted Extortion","Arrest",2019-01-11 23:28:00,2.71960160011307,2019-01-14 16:44:14,2019,11,1,4,"day_weekday","HOUSE 5 ANNEX","HALL",1.291945118,103.77433,"LOST AND FOUND"
186,"Harassment: Fraud","Arrest",2019-08-20 15:50:00,3.46316933330826,2019-08-24 02:56:58,2019,232,8,1,"day_weekday","LECTURE THEATRE 7A","CDE",1.300437448,103.7708888,"LOST AND FOUND"
187,"Trespass","Closed",2019-09-17 00:09:00,1.08342272065776,2019-09-18 02:09:08,2019,260,9,1,"day_weekday","UTOWN RESIDENCE-NORTH TOWER","UTown",1.305337891,103.7737981,"EMERGENCY INCIDENTS"
188,"Trespassing","Arrest",2019-09-07 10:04:00,3.60683379473344,2019-09-11 00:37:50,2019,250,9,5,"weekend","RIDGE VIEW RESIDENCE (BLOCK A)","YIH",1.297474982,103.776628,"DAMAGED PROPERTY"
189,"Identity Theft","Closed",2019-06-10 10:40:00,2.93523785424193,2019-06-13 09:06:45,2019,161,6,0,"day_weekday","RAFFLES HALL (COMMUNAL HALL)","YIH",1.300002869,103.7739354,"LOST AND FOUND"
190,"Shoplifting","Open Investigation",2019-09-15 21:39:00,1.37557945006743,2019-09-17 06:39:50,2019,258,9,6,"weekend","PGP RESIDENCES (BLOCK 29)","PGP",1.290130186,103.7816738,"STOLEN ITEMS"
191,"Fraud","Open Investigation",2019-10-27 14:13:00,8.55540895096424,2019-11-05 03:32:47,2019,300,10,6,"weekend","MEDICINE BLOCK 7","FOS",1.295550034,103.7817394,"DAMAGED PROPERTY"
192,"Harassment: Fraud","Open Investigation",2019-09-13 07:36:00,3.53165003171124,2019-09-16 20:21:35,2019,256,9,4,"day_weekday","KENT VALE APARTMENT BLK A,103","KV",1.301286274,103.7690165,"LOST AND FOUND"
193,"Harassment","Open Investigation",2018-12-09 22:05:00,8.15236549635288,2018-12-18 01:44:24,2018,343,12,6,"weekend","18A PGP BUNGALOW","PGP",1.292325199,103.7795281,"DAMAGED PROPERTY"
194,"Rape","Closed",2019-08-02 12:53:00,3.81117770738423,2019-08-06 08:21:06,2019,214,8,4,"day_weekday","KE VII HALL (BLOCK A)","PGP",1.292733372,103.7806752,"SEXUAL INCIDENTS"
195,"Assault","Open Investigation",2019-08-12 06:43:00,1.52529960666566,2019-08-13 19:19:26,2019,224,8,0,"day_weekday","MULTI-PURPOSE HALL 5 & 6","YIH",1.300997486,103.7757629,"DAMAGED PROPERTY"
196,"Terroristic Threats","Open Investigation",2019-04-02 07:14:00,3.55972199300823,2019-04-05 20:40:00,2019,92,4,1,"day_weekday","14 KR BUNGALOW","KR",1.297439351,103.7744566,"LOST AND FOUND"
197,"Criminal Mischief","Arrest",2019-04-06 15:50:00,2.64146786778823,2019-04-09 07:13:43,2019,96,4,5,"weekend","STORE 2 (NEAR KEVII HALL)","PGP",1.29243592,103.7806357,"STOLEN ITEMS"
198,"Harassment",NA,2019-01-01 15:16:00,9.10531542782042,2019-01-10 17:47:39,2019,1,1,1,"day_weekday","COMPUTING BLOCK 3","SOC",1.294839606,103.77459,"DAMAGED PROPERTY"
199,"Theft","Open Investigation",2019-03-17 01:04:00,3.23245026065352,2019-03-20 06:38:44,2019,76,3,6,"weekend","PGP RESIDENCES (BLOCK 4)","PGP",1.291208032,103.7822304,"LOST AND FOUND"
200,"Trespassing","unfounded",2019-07-23 08:01:00,7.45557363044548,2019-07-30 18:57:02,2019,204,7,1,"day_weekday","18 EVANS BUNGALOW","BTC",1.317911647,103.8197614,"DAMAGED PROPERTY"
201,"Hindering Possession of Burglary Tools","Closed",2019-07-06 01:54:00,2.61083266778436,2019-07-08 16:33:36,2019,187,7,5,"weekend","14 KR BUNGALOW","KR",1.297439351,103.7744566,"LOST AND FOUND"
202,"Trespass","Closed",2018-11-11 21:32:00,2.90008449839241,2018-11-14 19:08:07,2018,315,11,6,"weekend","SCIENCE BLOCK 6","FOS",1.295387759,103.7794885,"EMERGENCY INCIDENTS"
203,"Criminal Mischief","Open Investigation",2019-05-03 01:16:00,1.4777297529434,2019-05-04 12:43:56,2019,123,5,4,"day_weekday","LECTURE THEATRE 19","SOC",1.293714563,103.7744495,"STOLEN ITEMS"
204,"Theft","Open Investigation",2018-11-25 18:40:00,3.40080110848009,2018-11-29 04:17:09,2018,329,11,6,"weekend","PGP RESIDENCES (BLOCK 3)","PGP",1.291295726,103.7824282,"LOST AND FOUND"
205,"Theft","Arrest",2018-11-21 11:54:00,1.87034320388784,2018-11-23 08:47:18,2018,325,11,2,"day_weekday","PGP RESIDENCES (BLOCK 30)","PGP",1.290514448,103.781795,"LOST AND FOUND"
206,"Theft","Open Investigation",2019-12-04 12:30:00,3.35721922792278,2019-12-07 21:04:24,2019,338,12,2,"day_weekday","BTC-EU TONG SEN","BTC",1.318461229,103.8168299,"LOST AND FOUND"
207,"Theft","Open Investigation",2019-11-01 13:35:00,2.97874950141903,2019-11-04 13:04:24,2019,305,11,4,"day_weekday","16 EVANS BUNGALOW","BTC",1.317643511,103.8196586,"LOST AND FOUND"
208,"Harassment","Unfounded",2019-10-29 18:46:00,4.17117524978904,2019-11-02 22:52:30,2019,302,10,1,"day_weekday","UNIVERSITY CULTURAL CENTRE","UCC",1.301613834,103.7722703,"DAMAGED PROPERTY"
209,"Theft","Judicial Referral",2019-01-18 04:41:00,2.66015476901503,2019-01-20 20:31:37,2019,18,1,4,"day_weekday","ENGINEERING BLOCK 8","CDE",1.299003113,103.7726879,"LOST AND FOUND"
210,"Fraud","Closed",2019-05-17 05:42:00,8.89745898292149,2019-05-26 03:14:20,2019,137,5,4,"day_weekday","LECTURE THEATRE 18","SOC",1.293522481,103.7745083,"DAMAGED PROPERTY"
211,"Assault","Open Investigation",2019-09-17 20:13:00,8.38146621997013,2019-09-26 05:22:19,2019,260,9,1,"day_weekday","PGP RESIDENCES MPH","PGP",1.290916678,103.780617,"DAMAGED PROPERTY"
212,"Shoplifting","Arrest",2018-11-03 17:02:00,2.92323762756487,2018-11-06 15:11:28,2018,307,11,5,"weekend","SHEARS HALL/KENT RIDGE HALL SHARED SPACE","HALL",1.291624699,103.7751793,"LOST AND FOUND"
213,"Trespassing","Open Investigation",2019-02-12 08:30:00,6.60250540308625,2019-02-18 22:57:36,2019,43,2,1,"day_weekday","ENGINEERING WORKSHOP 1A","CDE",1.298073579,103.7708804,"DAMAGED PROPERTY"
214,"Harassment","Arrest",2018-11-07 06:25:00,6.63630988429543,2018-11-13 21:41:17,2018,311,11,2,"day_weekday","SCIENCE BLOCK 11","FOS",1.296704611,103.778796,"DAMAGED PROPERTY"
215,"Theft","Open Investigation",2019-04-08 00:14:00,2.24121757365307,2019-04-10 06:01:21,2019,98,4,0,"day_weekday","HON SUI SEN MEMORIAL LIBRARY","BIZ",1.293089851,103.7745597,"LOST AND FOUND"
216,"Criminal Mischief","Arrest",2019-06-18 02:24:00,2.6909344835152,2019-06-20 18:58:57,2019,169,6,1,"day_weekday","INFORMATION TECHNOLOGY","CDE",1.29755262,103.7725433,"STOLEN ITEMS"
217,"Trespassing","Arrest",2019-05-25 13:13:00,7.97627245942309,2019-06-02 12:38:50,2019,145,5,5,"weekend","TECH CTR FOR OFFSHORE & MARINE","PGP",1.293515294,103.7769167,"DAMAGED PROPERTY"
218,"Trespassing","Judicial Referral",2018-09-13 05:14:00,5.32538137320384,2018-09-18 13:02:33,2018,256,9,3,"day_weekday","YALE EAST CORE","UTown",1.305538246,103.7720734,"DAMAGED PROPERTY"
219,"Trespassing","Closed",2019-03-08 15:19:00,6.50377275853542,2019-03-15 03:24:26,2019,67,3,4,"day_weekday","KENT VALE CHILD CARE CENTRE","KV",1.301492828,103.7689924,"DAMAGED PROPERTY"
220,"Possession of Burglary Tools 2",NA,2019-09-22 17:48:00,2.66861826947327,2019-09-25 09:50:49,2019,265,9,6,"weekend","STORE 2 (NEAR KEVII HALL)","PGP",1.29243592,103.7806357,"LOST AND FOUND"
221,"Trespassing","Arrest",2019-11-06 18:29:00,7.83272619549552,2019-11-14 14:28:08,2019,310,11,2,"day_weekday","YALE EAST CORE","UTown",1.305538246,103.7720734,"DAMAGED PROPERTY"
222,"Shoplifting","Open Investigation",2019-10-25 06:52:00,1.5107148568895,2019-10-26 19:07:26,2019,298,10,4,"day_weekday","PGP RESIDENCES (BLOCK 15)","PGP",1.291668827,103.7801396,"STOLEN ITEMS"
223,"Shoplifting","Open Investigation",2019-10-13 01:29:00,2.08763567497663,2019-10-15 03:35:12,2019,286,10,6,"weekend","PGP RESIDENCES (BLOCK 29)","PGP",1.290130186,103.7816738,"STOLEN ITEMS"
224,"Theft","Open Investigation",2018-10-16 23:02:00,2.80772640961598,2018-10-19 18:25:08,2018,289,10,1,"day_weekday","TEMBUSU COLLEGE- MPH","UTown",1.305898714,103.7738473,"LOST AND FOUND"
225,"Trespass","Open Investigation",2019-09-16 13:51:00,2.55703201970775,2019-09-19 03:13:08,2019,259,9,0,"day_weekday","PGP RESIDENCES (BLOCK 5)","PGP",1.291343839,103.7799128,"EMERGENCY INCIDENTS"
226,"Theft: Criminal Mischief","Unfounded",2019-06-20 17:52:00,3.09282712168347,2019-06-23 20:05:40,2019,171,6,3,"day_weekday","CENTRAL STORAGE LIBRARY ANNEX","FASS",1.296929332,103.7738774,"LOST AND FOUND"
227,"Rape","Arrest",2019-07-29 08:58:00,9.81293895804293,2019-08-08 04:28:38,2019,210,7,0,"day_weekday","ENGINEERING BLOCK 7","CDE",1.298590159,103.7734899,"SEXUAL INCIDENTS"
228,"Trespassing","Arrest",2019-04-09 01:55:00,9.16793324628027,2019-04-18 05:56:49,2019,99,4,1,"day_weekday","I3","SOC",1.292406056,103.7755806,"DAMAGED PROPERTY"
229,"Criminal Mischief","Arrest",2018-10-21 05:30:00,2.12756111533192,2018-10-23 08:33:41,2018,294,10,6,"weekend","ENGINEERING BLOCK 4A","CDE",1.29859899,103.7725782,"STOLEN ITEMS"
230,"Trespassing","Open Investigation",2019-01-25 06:06:00,6.44388750556098,2019-01-31 16:45:12,2019,25,1,4,"day_weekday","LECTURE THEATRE 9","FASS",1.294966198,103.7722988,"DAMAGED PROPERTY"
231,"Theft","Arrest",2019-07-09 20:29:00,3.49085455930366,2019-07-13 08:15:50,2019,190,7,1,"day_weekday","DSO BUILDING","FOS",1.296243699,103.7813743,"LOST AND FOUND"
232,"Theft","Open Investigation",2019-12-05 20:51:00,2.31239521688853,2019-12-08 04:20:51,2019,339,12,3,"day_weekday","HENG MUI KENG TERRACE BLOCK B","HMKT",1.291292663,103.7765759,"LOST AND FOUND"
233,"Theft","Open Investigation",2019-01-12 07:09:00,2.81957084488384,2019-01-15 02:49:11,2019,12,1,5,"weekend","ENGINEERING AUDITORIUM","CDE",1.300558705,103.7707907,"LOST AND FOUND"
234,"Possession of Burglary Tools 2","Unfounded",2019-05-18 13:13:00,2.945163229933,2019-05-21 11:54:02,2019,138,5,5,"weekend","RAFFLES HALL (BLOCK B)","YIH",1.300180358,103.7734463,"LOST AND FOUND"
235,"Harassment","Arrest",2019-04-18 00:57:00,8.41544442384225,2019-04-26 10:55:14,2019,108,4,3,"day_weekday","NUS STAFF CLUB","YIH",1.299177323,103.7758619,"DAMAGED PROPERTY"
236,"Liquor Law Violation","Arrest",2019-07-25 07:18:00,2.23594389089658,2019-07-27 12:57:46,2019,206,7,3,"day_weekday","EUSOFF HALL (BLOCK C)","HALL",1.293426406,103.7701612,"LOST AND FOUND"
237,"Stalking","Closed",2019-03-13 03:00:00,7.58833373716687,2019-03-20 17:07:12,2019,72,3,2,"day_weekday","SHAW FOUNDATION ALUMNI HOUSE","BIZ",1.293190699,103.7734347,"SEXUAL INCIDENTS"
238,"Criminal Mischief","Arrest",2019-05-15 06:58:00,2.09986860847781,2019-05-17 09:21:49,2019,135,5,2,"day_weekday","KENT VALE APARTMENT BLK B, 105","KV",1.301085285,103.7684438,"STOLEN ITEMS"
