IncidentID,Open,Add,Close,Year,DayOfYear,Month,DayOfWeek,time_period,Building,Location,Latitude,Longitude,Incidents,User
140,2019-03-10 01:45:00,7.94861682001082,2019-03-18 00:31:00,2019,69,3,6,weekend,DUKE-NUS MEDSH-KHOOTECKPUAT BG,FOS,1.293420222,103.7828813,DAMAGED PROPERTY,sec4
141,2018-10-13 06:49:00,5.76487352376506,2018-10-19 01:10:25,2018,286,10,5,weekend,YALE FITNESS CENTER,UTown,1.307478693,103.7725849,DAMAGED PROPERTY,sec2
142,2019-05-30 21:41:00,4.35126303341906,2019-06-04 06:06:49,2019,150,5,3,day_weekday,CANTEEN 1 (TECHNO EDGE),CDE,1.297995633,103.7717593,SEXUAL INCIDENTS,sec2
143,2019-03-18 22:21:00,3.01911119873522,2019-03-21 22:48:31,2019,77,3,0,day_weekday,RAFFLES HALL (BLOCK A),YIH,1.299677886,103.7732472,LOST AND FOUND,sec1
144,2018-10-10 17:13:00,5.73621924012706,2018-10-16 10:53:09,2018,283,10,2,day_weekday,TEMASEK HALL (BLOCK E),HALL,1.292584001,103.7722725,DAMAGED PROPERTY,sec5
145,2019-04-22 04:43:00,2.8448113482542,2019-04-25 00:59:32,2019,112,4,0,day_weekday,KENT VALE GUARDHOUSE,HALL,1.302213361,103.7692536,LOST AND FOUND,sec1
146,2019-04-29 00:05:00,3.31768306433034,2019-05-02 07:42:28,2019,119,4,0,day_weekday,UNIVERSITY CULTURAL CENTRE,UCC,1.301613834,103.7722703,LOST AND FOUND,sec3
147,2019-05-16 11:12:00,1.86435677698496,2019-05-18 07:56:40,2019,136,5,3,day_weekday,6 KR BUNGALOW,KR,1.294604043,103.7789697,STOLEN ITEMS,sec5
148,2019-01-28 17:19:00,4.66232742528075,2019-02-02 09:12:45,2019,28,1,0,day_weekday,PGP RESIDENCES (BLOCK 12),PGP,1.290852627,103.780192,DAMAGED PROPERTY,sec5
149,2019-10-25 04:16:00,2.95768389195436,2019-10-28 03:15:04,2019,298,10,4,day_weekday,CINNAMON LEARN LOBE,UTown,1.306550432,103.7731181,LOST AND FOUND,sec2
150,2019-05-02 01:22:00,2.90534327683552,2019-05-04 23:05:42,2019,122,5,3,day_weekday,SCIENCE BLOCK 5,FOS,1.295676384,103.7790261,LOST AND FOUND,sec3
151,2019-07-22 00:21:00,1.31557336990913,2019-07-23 07:55:26,2019,203,7,0,day_weekday,TLL CARPARK,CDE,1.29940048,103.7721367,EMERGENCY INCIDENTS,sec1
152,2019-02-24 21:11:00,-0.777508460260507,2019-02-24 02:31:23,2019,55,2,6,weekend,INNOVATION 4.0,PGP,1.294254531,103.775948,DAMAGED PROPERTY,sec4
153,2019-02-08 09:48:00,4.04895428071993,2019-02-12 10:58:30,2019,39,2,4,day_weekday,ENGINEERING BLOCK 2A (EDIC),CDE,1.29880703,103.7713411,LOST AND FOUND,sec2
154,2019-04-16 07:14:00,1.78029789855259,2019-04-18 01:57:38,2019,106,4,1,day_weekday,"KENT VALE APARTMENT BLK G, 115",KV,1.30249388,103.7703148,STOLEN ITEMS,sec3
155,2019-02-04 05:04:00,3.07396916105948,2019-02-07 06:50:31,2019,35,2,0,day_weekday,UHALL CARPARK,UTown,1.297316736,103.7777968,LOST AND FOUND,sec2
156,2019-02-01 04:37:00,2.65161592040313,2019-02-03 20:15:20,2019,32,2,4,day_weekday,SEA-TO-SPACE (18KR BUNGALOW),KR,1.297559311,103.774216,STOLEN ITEMS,sec5
157,2018-12-20 07:38:00,4.05371443870762,2018-12-24 08:55:21,2018,354,12,3,day_weekday,BTC-CAFE,BTC,1.319623502,103.8174052,LOST AND FOUND,sec3
158,2018-10-02 21:14:00,1.39850379083978,2018-10-04 06:47:51,2018,275,10,1,day_weekday,LECTURE THEATRE 33,FOS,1.29776785,103.7808098,STOLEN ITEMS,sec3
159,2019-04-11 10:58:00,1.04843342394962,2019-04-12 12:07:45,2019,101,4,3,day_weekday,"KENT VALE APARTMENT BLK D, 113",KV,1.302189396,103.7678817,EMERGENCY INCIDENTS,sec3
160,2019-06-30 13:24:00,4.28349110383535,2019-07-04 20:12:14,2019,181,6,6,weekend,PGP RESIDENCES (BLOCK 5),PGP,1.291343839,103.7799128,LOST AND FOUND,sec5
161,2018-08-25 00:54:00,5.48932125392133,2018-08-30 12:38:37,2018,237,8,5,weekend,PGP RESIDENCES (BLOCK 5),PGP,1.291343839,103.7799128,DAMAGED PROPERTY,sec1
162,2019-04-07 06:47:00,3.2399299782072,2019-04-10 12:32:30,2019,97,4,6,weekend,BTC-BLOCK B,BTC,1.319007737,103.8169549,LOST AND FOUND,sec2
163,2018-12-07 13:10:00,8.73293063148326,2018-12-16 06:45:25,2018,341,12,4,day_weekday,7 PGP BUNGALOW,PGP,1.293238399,103.7780367,DAMAGED PROPERTY,sec2
164,2019-07-23 17:41:00,9.82810884729779,2019-08-02 13:33:29,2019,204,7,1,day_weekday,ENGINEERING BLOCK 8,CDE,1.299003113,103.7726879,SEXUAL INCIDENTS,sec5
165,2019-05-10 19:42:00,6.97453476066161,2019-05-17 19:05:20,2019,130,5,4,day_weekday,17 PGP BUNGALOW,PGP,1.292575481,103.7792351,DAMAGED PROPERTY,sec1
166,2018-12-30 10:38:00,2.71552322679734,2019-01-02 03:48:21,2018,364,12,6,weekend,12A KR BUNGALOW,KR,1.29723462,103.7747589,LOST AND FOUND,sec4
167,2019-04-17 19:42:00,7.40155796429002,2019-04-25 05:20:15,2019,107,4,2,day_weekday,KE VII HALL (COMMUNAL HALL),PGP,1.292402899,103.7810646,DAMAGED PROPERTY,sec4
168,2019-08-22 16:53:00,2.25272983430362,2019-08-24 22:56:56,2019,234,8,3,day_weekday,BTC-FEDERAL,BTC,1.318374465,103.8173933,LOST AND FOUND,sec1
169,2019-03-14 14:06:00,3.05336358494025,2019-03-17 15:22:51,2019,73,3,3,day_weekday,ARTS & SOCIAL SCIENCES BLOCK 1,FASS,1.29414275,103.7711509,LOST AND FOUND,sec1
170,2018-12-16 08:12:00,8.26747716404067,2018-12-24 14:37:10,2018,350,12,6,weekend,PGP RESIDENCES CANTEEN 2,PGP,1.290619681,103.7816946,DAMAGED PROPERTY,sec5
171,2019-12-10 19:53:00,2.32616095414203,2019-12-13 03:42:40,2019,344,12,1,day_weekday,I3,SOC,1.292406056,103.7755806,STOLEN ITEMS,sec3
172,2019-07-10 10:06:00,3.20880710049821,2019-07-13 15:06:41,2019,191,7,2,day_weekday,SCIENCE BLOCK 15,FOS,1.297049608,103.7801538,LOST AND FOUND,sec2
173,2019-09-09 02:54:00,4.37781547611148,2019-09-13 11:58:03,2019,252,9,0,day_weekday,MEDICINE BLOCK 9,FOS,1.296451987,103.7810899,DAMAGED PROPERTY,sec4
174,2019-08-22 18:11:00,3.10829287845299,2019-08-25 20:46:57,2019,234,8,3,day_weekday,DECOM SUB-STATION 2 (NEAR TEM HALL),HALL,1.292688302,103.773122,LOST AND FOUND,sec4
175,2018-08-07 04:58:00,3.06239446956797,2018-08-10 06:27:51,2018,219,8,1,day_weekday,ENGINEERING BLOCK 1,CDE,1.298761566,103.7710794,LOST AND FOUND,sec2
176,2018-11-23 10:09:00,2.90973444040918,2018-11-26 07:59:01,2018,327,11,4,day_weekday,DATA-CENTRE-NUS HIGH SCHOOL,SOC,1.296769604,103.7802964,LOST AND FOUND,sec3
177,2019-01-15 09:24:00,3.19979849410416,2019-01-18 14:11:43,2019,15,1,1,day_weekday,PGP RESIDENCES CANTEEN 2,PGP,1.290619681,103.7816946,LOST AND FOUND,sec3
178,2019-03-15 14:32:00,3.63717464748532,2019-03-19 05:49:32,2019,74,3,4,day_weekday,LECTURE THEATRE 34,FOS,1.297758283,103.7810123,EMERGENCY INCIDENTS,sec1
179,2019-09-16 09:03:00,3.29452048628825,2019-09-19 16:07:07,2019,259,9,0,day_weekday,ELECTRICAL SUB-STATION,UTown,1.306222002,103.7727161,LOST AND FOUND,sec3
180,2018-11-23 20:38:00,2.34998766074385,2018-11-26 05:01:59,2018,327,11,4,day_weekday,9 KR BUNGALOW,KR,1.294339477,103.7782597,LOST AND FOUND,sec5
181,2019-10-07 00:22:00,3.10141827305995,2019-10-10 02:48:03,2019,280,10,0,day_weekday,RAFFLES HALL (BLOCK E),YIH,1.300036252,103.7737858,LOST AND FOUND,sec4
182,2019-07-26 05:07:00,3.33820182082182,2019-07-29 13:14:01,2019,207,7,4,day_weekday,PGP RESIDENCES (BLOCK 12),PGP,1.290852627,103.780192,LOST AND FOUND,sec4
183,2019-02-22 01:45:00,3.57550831299122,2019-02-25 15:33:44,2019,53,2,4,day_weekday,SCIENCE BLOCK 5,FOS,1.295676384,103.7790261,LOST AND FOUND,sec3
184,2018-09-20 17:24:00,3.1923574768244,2018-09-23 22:01:00,2018,263,9,3,day_weekday,STORE 1 (NEAR KEVII HALL),PGP,1.29274033,103.7812672,LOST AND FOUND,sec1
185,2019-01-11 23:28:00,2.46980397231492,2019-01-14 10:44:31,2019,11,1,4,day_weekday,HOUSE 5 ANNEX,HALL,1.291945118,103.77433,LOST AND FOUND,sec5
186,2019-08-20 15:50:00,2.54645714710124,2019-08-23 04:56:54,2019,232,8,1,day_weekday,LECTURE THEATRE 7A,CDE,1.300437448,103.7708888,LOST AND FOUND,sec4
187,2019-09-17 00:09:00,1.10025970931834,2019-09-18 02:33:22,2019,260,9,1,day_weekday,UTOWN RESIDENCE-NORTH TOWER,UTown,1.305337891,103.7737981,EMERGENCY INCIDENTS,sec1
188,2019-09-07 10:04:00,6.86859292365044,2019-09-14 06:54:46,2019,250,9,5,weekend,RIDGE VIEW RESIDENCE (BLOCK A),YIH,1.297474982,103.776628,DAMAGED PROPERTY,sec4
189,2019-06-10 10:40:00,1.61150422767214,2019-06-12 01:20:34,2019,161,6,0,day_weekday,RAFFLES HALL (COMMUNAL HALL),YIH,1.300002869,103.7739354,LOST AND FOUND,sec4
190,2019-09-15 21:39:00,2.05194474524414,2019-09-17 22:53:48,2019,258,9,6,weekend,PGP RESIDENCES (BLOCK 29),PGP,1.290130186,103.7816738,STOLEN ITEMS,sec2
191,2019-10-27 14:13:00,7.64833274466678,2019-11-04 05:46:36,2019,300,10,6,weekend,MEDICINE BLOCK 7,FOS,1.295550034,103.7817394,DAMAGED PROPERTY,sec2
192,2019-09-13 07:36:00,1.59682271623297,2019-09-14 21:55:25,2019,256,9,4,day_weekday,"KENT VALE APARTMENT BLK A,103",KV,1.301286274,103.7690165,LOST AND FOUND,sec5
193,2018-12-09 22:05:00,6.97355369149804,2018-12-16 21:26:55,2018,343,12,6,weekend,18A PGP BUNGALOW,PGP,1.292325199,103.7795281,DAMAGED PROPERTY,sec5
194,2019-08-02 12:53:00,4.96451171503252,2019-08-07 12:01:54,2019,214,8,4,day_weekday,KE VII HALL (BLOCK A),PGP,1.292733372,103.7806752,SEXUAL INCIDENTS,sec1
195,2019-08-12 06:43:00,4.77982908036267,2019-08-17 01:25:57,2019,224,8,0,day_weekday,MULTI-PURPOSE HALL 5 & 6,YIH,1.300997486,103.7757629,DAMAGED PROPERTY,sec4
196,2019-04-02 07:14:00,3.14335546649206,2019-04-05 10:40:26,2019,92,4,1,day_weekday,14 KR BUNGALOW,KR,1.297439351,103.7744566,LOST AND FOUND,sec2
197,2019-04-06 15:50:00,2.57412601615828,2019-04-09 05:36:44,2019,96,4,5,weekend,STORE 2 (NEAR KEVII HALL),PGP,1.29243592,103.7806357,STOLEN ITEMS,sec2
198,2019-01-01 15:16:00,8.6669645348395,2019-01-10 07:16:26,2019,1,1,1,day_weekday,COMPUTING BLOCK 3,SOC,1.294839606,103.77459,DAMAGED PROPERTY,sec4
199,2019-03-17 01:04:00,3.72772025915409,2019-03-20 18:31:55,2019,76,3,6,weekend,PGP RESIDENCES (BLOCK 4),PGP,1.291208032,103.7822304,LOST AND FOUND,sec1
200,2019-07-23 08:01:00,8.26448557099437,2019-07-31 14:21:52,2019,204,7,1,day_weekday,18 EVANS BUNGALOW,BTC,1.317911647,103.8197614,DAMAGED PROPERTY,sec3
201,2019-07-06 01:54:00,3.49905372187612,2019-07-09 13:52:38,2019,187,7,5,weekend,14 KR BUNGALOW,KR,1.297439351,103.7744566,LOST AND FOUND,sec3
202,2018-11-11 21:32:00,3.17639013777536,2018-11-15 01:46:00,2018,315,11,6,weekend,SCIENCE BLOCK 6,FOS,1.295387759,103.7794885,EMERGENCY INCIDENTS,sec3
203,2019-05-03 01:16:00,2.9902545793116,2019-05-06 01:01:58,2019,123,5,4,day_weekday,LECTURE THEATRE 19,SOC,1.293714563,103.7744495,STOLEN ITEMS,sec5
204,2018-11-25 18:40:00,1.82951793796873,2018-11-27 14:34:30,2018,329,11,6,weekend,PGP RESIDENCES (BLOCK 3),PGP,1.291295726,103.7824282,LOST AND FOUND,sec3
205,2018-11-21 11:54:00,2.16063116453403,2018-11-23 15:45:19,2018,325,11,2,day_weekday,PGP RESIDENCES (BLOCK 30),PGP,1.290514448,103.781795,LOST AND FOUND,sec2
206,2019-12-04 12:30:00,2.28666073909256,2019-12-06 19:22:47,2019,338,12,2,day_weekday,BTC-EU TONG SEN,BTC,1.318461229,103.8168299,LOST AND FOUND,sec4
207,2019-11-01 13:35:00,3.41730974579724,2019-11-04 23:35:56,2019,305,11,4,day_weekday,16 EVANS BUNGALOW,BTC,1.317643511,103.8196586,LOST AND FOUND,sec2
208,2019-10-29 18:46:00,9.66686750414604,2019-11-08 10:46:17,2019,302,10,1,day_weekday,UNIVERSITY CULTURAL CENTRE,UCC,1.301613834,103.7722703,DAMAGED PROPERTY,sec1
209,2019-01-18 04:41:00,3.02362430104658,2019-01-21 05:15:01,2019,18,1,4,day_weekday,ENGINEERING BLOCK 8,CDE,1.299003113,103.7726879,LOST AND FOUND,sec5
210,2019-05-17 05:42:00,6.00951632244816,2019-05-23 05:55:42,2019,137,5,4,day_weekday,LECTURE THEATRE 18,SOC,1.293522481,103.7745083,DAMAGED PROPERTY,sec3
211,2019-09-17 20:13:00,6.65989524317404,2019-09-24 12:03:15,2019,260,9,1,day_weekday,PGP RESIDENCES MPH,PGP,1.290916678,103.780617,DAMAGED PROPERTY,sec3
212,2018-11-03 17:02:00,3.21069593279972,2018-11-06 22:05:24,2018,307,11,5,weekend,SHEARS HALL/KENT RIDGE HALL SHARED SPACE,HALL,1.291624699,103.7751793,LOST AND FOUND,sec5
213,2019-02-12 08:30:00,9.8782317877008,2019-02-22 05:34:39,2019,43,2,1,day_weekday,ENGINEERING WORKSHOP 1A,CDE,1.298073579,103.7708804,DAMAGED PROPERTY,sec5
214,2018-11-07 06:25:00,6.50267635140912,2018-11-13 18:28:51,2018,311,11,2,day_weekday,SCIENCE BLOCK 11,FOS,1.296704611,103.778796,DAMAGED PROPERTY,sec2
215,2019-04-08 00:14:00,2.50668388639813,2019-04-10 12:23:37,2019,98,4,0,day_weekday,HON SUI SEN MEMORIAL LIBRARY,BIZ,1.293089851,103.7745597,LOST AND FOUND,sec1
216,2019-06-18 02:24:00,1.91007711955151,2019-06-20 00:14:31,2019,169,6,1,day_weekday,INFORMATION TECHNOLOGY,CDE,1.29755262,103.7725433,STOLEN ITEMS,sec5
217,2019-05-25 13:13:00,8.14086628722813,2019-06-02 16:35:51,2019,145,5,5,weekend,TECH CTR FOR OFFSHORE & MARINE,PGP,1.293515294,103.7769167,DAMAGED PROPERTY,sec1
218,2018-09-13 05:14:00,7.38885945839275,2018-09-20 14:33:57,2018,256,9,3,day_weekday,YALE EAST CORE,UTown,1.305538246,103.7720734,DAMAGED PROPERTY,sec2
219,2019-03-08 15:19:00,6.73489797689533,2019-03-15 08:57:15,2019,67,3,4,day_weekday,KENT VALE CHILD CARE CENTRE,KV,1.301492828,103.7689924,DAMAGED PROPERTY,sec1
220,2019-09-22 17:48:00,3.7829180256474,2019-09-26 12:35:24,2019,265,9,6,weekend,STORE 2 (NEAR KEVII HALL),PGP,1.29243592,103.7806357,LOST AND FOUND,sec1
221,2019-11-06 18:29:00,11.261861779699,2019-11-18 00:46:05,2019,310,11,2,day_weekday,YALE EAST CORE,UTown,1.305538246,103.7720734,DAMAGED PROPERTY,sec4
222,2019-10-25 06:52:00,1.6704429743972,2019-10-26 22:57:26,2019,298,10,4,day_weekday,PGP RESIDENCES (BLOCK 15),PGP,1.291668827,103.7801396,STOLEN ITEMS,sec3
223,2019-10-13 01:29:00,1.59711884131474,2019-10-14 15:48:51,2019,286,10,6,weekend,PGP RESIDENCES (BLOCK 29),PGP,1.290130186,103.7816738,STOLEN ITEMS,sec1
224,2018-10-16 23:02:00,3.21187363013375,2018-10-20 04:07:06,2018,289,10,1,day_weekday,TEMBUSU COLLEGE- MPH,UTown,1.305898714,103.7738473,LOST AND FOUND,sec3
225,2019-09-16 13:51:00,0.845545049521239,2019-09-17 10:08:35,2019,259,9,0,day_weekday,PGP RESIDENCES (BLOCK 5),PGP,1.291343839,103.7799128,EMERGENCY INCIDENTS,sec5
226,2019-06-20 17:52:00,3.83737289724157,2019-06-24 13:57:49,2019,171,6,3,day_weekday,CENTRAL STORAGE LIBRARY ANNEX,FASS,1.296929332,103.7738774,LOST AND FOUND,sec4
227,2019-07-29 08:58:00,6.42181898238667,2019-08-04 19:05:25,2019,210,7,0,day_weekday,ENGINEERING BLOCK 7,CDE,1.298590159,103.7734899,SEXUAL INCIDENTS,sec4
228,2019-04-09 01:55:00,5.29685007835053,2019-04-14 09:02:28,2019,99,4,1,day_weekday,I3,SOC,1.292406056,103.7755806,DAMAGED PROPERTY,sec4
229,2018-10-21 05:30:00,1.4469290035333,2018-10-22 16:13:35,2018,294,10,6,weekend,ENGINEERING BLOCK 4A,CDE,1.29859899,103.7725782,STOLEN ITEMS,sec5
230,2019-01-25 06:06:00,7.58438700473324,2019-02-01 20:07:31,2019,25,1,4,day_weekday,LECTURE THEATRE 9,FASS,1.294966198,103.7722988,DAMAGED PROPERTY,sec4
231,2019-07-09 20:29:00,3.12910020480619,2019-07-12 23:34:54,2019,190,7,1,day_weekday,DSO BUILDING,FOS,1.296243699,103.7813743,LOST AND FOUND,sec4
232,2019-12-05 20:51:00,3.54779684312266,2019-12-09 09:59:50,2019,339,12,3,day_weekday,HENG MUI KENG TERRACE BLOCK B,HMKT,1.291292663,103.7765759,LOST AND FOUND,sec1
233,2019-01-12 07:09:00,2.83252043269479,2019-01-15 03:07:50,2019,12,1,5,weekend,ENGINEERING AUDITORIUM,CDE,1.300558705,103.7707907,LOST AND FOUND,sec2
234,2019-05-18 13:13:00,3.18734568165536,2019-05-21 17:42:47,2019,138,5,5,weekend,RAFFLES HALL (BLOCK B),YIH,1.300180358,103.7734463,LOST AND FOUND,sec2
235,2019-04-18 00:57:00,4.36423801780215,2019-04-22 09:41:30,2019,108,4,3,day_weekday,NUS STAFF CLUB,YIH,1.299177323,103.7758619,DAMAGED PROPERTY,sec2
236,2019-07-25 07:18:00,3.31595663194745,2019-07-28 14:52:59,2019,206,7,3,day_weekday,EUSOFF HALL (BLOCK C),HALL,1.293426406,103.7701612,LOST AND FOUND,sec2
237,2019-03-13 03:00:00,2.05089336597952,2019-03-15 04:13:17,2019,72,3,2,day_weekday,SHAW FOUNDATION ALUMNI HOUSE,BIZ,1.293190699,103.7734347,SEXUAL INCIDENTS,sec5
238,2019-05-15 06:58:00,2.19959832568285,2019-05-17 11:45:25,2019,135,5,2,day_weekday,"KENT VALE APARTMENT BLK B, 105",KV,1.301085285,103.7684438,STOLEN ITEMS,sec5
239,2019-04-21 07:56:00,9.10209337032794,2019-04-30 10:23:01,2019,111,4,6,weekend,SHEARES HALL (BLOCK C),HALL,1.291354968,103.7760394,SEXUAL INCIDENTS,sec1
240,2019-03-11 08:37:00,8.41443873318439,2019-03-19 18:33:48,2019,70,3,0,day_weekday,"KENT VALE APARTMENT BLK F, 107",KV,1.30219698,103.767326,DAMAGED PROPERTY,sec2
241,2018-12-27 01:51:00,3.85944256281188,2018-12-30 22:28:36,2018,361,12,3,day_weekday,STORE 2 (NEAR KEVII HALL),PGP,1.29243592,103.7806357,LOST AND FOUND,sec1
242,2019-08-17 15:03:00,2.92282409059056,2019-08-20 13:11:52,2019,229,8,5,weekend,18A PGP BUNGALOW,PGP,1.292325199,103.7795281,LOST AND FOUND,sec3
243,2018-11-27 17:10:00,1.47209517057593,2018-11-29 04:29:49,2018,331,11,1,day_weekday,NUS ENTERPRISE-JTC BLK71,BIZ,1.292392337,103.7757231,STOLEN ITEMS,sec1
244,2019-03-29 14:14:00,3.42318239120977,2019-04-02 00:23:23,2019,88,3,4,day_weekday,RAFFLES HALL (BLOCK A),YIH,1.299677886,103.7732472,LOST AND FOUND,sec2
245,2019-01-27 17:09:00,1.30156136996559,2019-01-29 00:23:15,2019,27,1,6,weekend,12 KR BUNGALOW,KR,1.297234098,103.77391,STOLEN ITEMS,sec4
246,2019-01-13 14:08:00,9.77378603058187,2019-01-23 08:42:15,2019,13,1,6,weekend,RAFFLES HALL (BLOCK B),YIH,1.300180358,103.7734463,DAMAGED PROPERTY,sec4
247,2019-10-30 01:13:00,9.16581151082655,2019-11-08 05:11:46,2019,303,10,2,day_weekday,LECTURE THEATRE 8,FASS,1.294142102,103.7718061,DAMAGED PROPERTY,sec4
248,2019-05-14 14:56:00,1.91475788454537,2019-05-16 12:53:15,2019,134,5,1,day_weekday,EL SERVICE RESERVOIRS 1&2,CDE,1.299643981,103.7721483,LOST AND FOUND,sec4
249,2018-10-14 13:55:00,3.0758300308984,2018-10-17 15:44:12,2018,287,10,6,weekend,SHEARES HALL (BLOCK D),HALL,1.291192735,103.7752897,LOST AND FOUND,sec1
250,2018-11-05 06:26:00,2.14519976341406,2018-11-07 09:55:05,2018,309,11,0,day_weekday,CREATE (RESEARCH),UTown,1.303674633,103.7735763,STOLEN ITEMS,sec1
251,2019-09-21 19:32:00,6.3143634902833,2019-09-28 03:04:41,2019,264,9,5,weekend,PGP RESIDENCES RESTAURANT,PGP,1.290570399,103.7813784,DAMAGED PROPERTY,sec3
252,2019-11-12 16:39:00,2.73366765490499,2019-11-15 10:15:29,2019,316,11,1,day_weekday,TAN CHENG LOCK BABA HSE MUSEUM,DNMS,1.277214325,103.8373254,LOST AND FOUND,sec4
253,2019-01-26 04:20:00,1.72173984941888,2019-01-27 21:39:18,2019,26,1,5,weekend,CINNAMON UNI SCH PROG (USP),UTown,1.306525122,103.7734295,STOLEN ITEMS,sec4
254,2019-05-20 05:30:00,7.9476135792628,2019-05-28 04:14:34,2019,140,5,0,day_weekday,LECTURE THEATRE 34,FOS,1.297758283,103.7810123,DAMAGED PROPERTY,sec2
255,2019-01-18 21:20:00,2.91165473709889,2019-01-21 19:12:47,2019,18,1,4,day_weekday,SCIENCE BLOCK 1A (LEE WEE KENG),FOS,1.296422972,103.7792749,LOST AND FOUND,sec2
256,2018-09-24 10:36:00,3.35980258539357,2018-09-27 19:14:07,2018,267,9,0,day_weekday,14 KR BUNGALOW,KR,1.297439351,103.7744566,LOST AND FOUND,sec3
257,2019-05-23 21:01:00,1.78038167023824,2019-05-25 15:44:45,2019,143,5,3,day_weekday,PGP RESIDENCES (BLOCK 30),PGP,1.290514448,103.781795,STOLEN ITEMS,sec1
258,2019-07-18 06:30:00,7.11473700004414,2019-07-25 09:15:13,2019,199,7,3,day_weekday,UHALL CARPARK,UTown,1.297316736,103.7777968,DAMAGED PROPERTY,sec2
259,2019-02-26 08:06:00,8.89680132312425,2019-03-07 05:37:24,2019,57,2,1,day_weekday,LECTURE THEATRE 35 (PETER AND MARY FU),FOS,1.29530784,103.7814362,DAMAGED PROPERTY,sec1
260,2019-08-13 02:18:00,5.65799320947108,2019-08-18 18:05:31,2019,225,8,1,day_weekday,NUS ENTERPRISE-JTC BLK71,BIZ,1.292392337,103.7757231,DAMAGED PROPERTY,sec4
261,2018-12-04 08:45:00,7.64765779640944,2018-12-12 00:17:38,2018,338,12,1,day_weekday,MULTI-PURPOSE HALL 5 & 6,YIH,1.300997486,103.7757629,DAMAGED PROPERTY,sec4
262,2019-08-11 02:18:00,2.34862084127617,2019-08-13 10:40:01,2019,223,8,6,weekend,COLLEGE OF A&P TAN -MPH,UTown,1.307802118,103.7732463,LOST AND FOUND,sec1
263,2018-12-12 03:57:00,2.46098268746093,2018-12-14 15:00:49,2018,346,12,2,day_weekday,CANTEEN 2 (THE DECK),FASS,1.294612936,103.7725509,STOLEN ITEMS,sec2
264,2019-10-21 08:56:00,3.34330315358022,2019-10-24 17:10:21,2019,294,10,0,day_weekday,BUSINESS BLOCK 1-MOCHTAR RIADY,BIZ,1.292482077,103.7740684,LOST AND FOUND,sec5
265,2019-01-30 04:38:00,2.85745396686345,2019-02-02 01:12:44,2019,30,1,2,day_weekday,RAFFLES HALL (BLOCK B),YIH,1.300180358,103.7734463,LOST AND FOUND,sec2
266,2019-01-28 21:17:00,2.70856351461859,2019-01-31 14:17:20,2019,28,1,0,day_weekday,I3,SOC,1.292406056,103.7755806,LOST AND FOUND,sec2
267,2018-12-21 17:28:00,8.876250107532,2018-12-30 14:29:48,2018,355,12,4,day_weekday,EUSOFF HALL (BLOCK A),HALL,1.292924156,103.7702426,DAMAGED PROPERTY,sec3
268,2019-11-07 02:08:00,6.91023186422847,2019-11-13 23:58:44,2019,311,11,3,day_weekday,BTC-SUB-STATION,BTC,1.318793146,103.8179381,SEXUAL INCIDENTS,sec5
269,2019-01-26 18:45:00,9.61847170664015,2019-02-05 09:35:36,2019,26,1,5,weekend,PGP RESIDENCES (BLOCK 25),PGP,1.290200342,103.7806037,SEXUAL INCIDENTS,sec3
270,2019-07-03 23:40:00,3.53585323477058,2019-07-07 12:31:38,2019,184,7,2,day_weekday,"KENT VALE APARTMENT BLK E, 109",KV,1.301741912,103.7678456,LOST AND FOUND,sec1
271,2018-10-13 05:55:00,2.86398025634044,2018-10-16 02:39:08,2018,286,10,5,weekend,DNMS CARPARK,DNMS,1.281499226,103.8334517,LOST AND FOUND,sec5
272,2019-03-05 13:46:00,5.58953324906969,2019-03-11 03:54:56,2019,64,3,1,day_weekday,YALE RESIDENTIAL COLLEGE 3,UTown,1.30762857,103.7719629,DAMAGED PROPERTY,sec1
273,2019-11-16 08:04:00,2.68596070205731,2019-11-19 00:31:47,2019,320,11,5,weekend,PGP RESIDENCES (BLOCK 26),PGP,1.29068027,103.7815813,LOST AND FOUND,sec3
274,2019-08-15 12:05:00,2.35056635195061,2019-08-17 20:29:49,2019,227,8,3,day_weekday,BTC-EU TONG SEN,BTC,1.318461229,103.8168299,LOST AND FOUND,sec3
275,2019-08-13 10:13:00,3.50046494457535,2019-08-16 22:13:40,2019,225,8,1,day_weekday,SCIENCE BLOCK 4,FOS,1.295631286,103.7788028,LOST AND FOUND,sec5
276,2019-02-14 09:55:00,5.68047316730358,2019-02-20 02:14:53,2019,45,2,3,day_weekday,HENG MUI KENG TERRACE BLOCK B,HMKT,1.291292663,103.7765759,DAMAGED PROPERTY,sec4
277,2019-05-14 23:10:00,2.33932730190346,2019-05-17 07:18:38,2019,134,5,1,day_weekday,TEMASEK HALL (BLOCK E),HALL,1.292584001,103.7722725,LOST AND FOUND,sec2
278,2019-05-20 22:23:00,3.32291936198716,2019-05-24 06:08:00,2019,140,5,0,day_weekday,MEDICINE BLOCK 4,FOS,1.295482387,103.7811936,LOST AND FOUND,sec3
279,2019-07-31 21:36:00,8.6497801014912,2019-08-09 13:11:41,2019,212,7,2,day_weekday,CINNAMON UNI SCH PROG (USP),UTown,1.306525122,103.7734295,DAMAGED PROPERTY,sec1
280,2019-06-16 06:44:00,3.30933522000209,2019-06-19 14:09:27,2019,167,6,6,weekend,CENTRAL LIBRARY,FASS,1.296375466,103.7730045,EMERGENCY INCIDENTS,sec2
