,Unnamed: 0,Classification,Disposition,datetime,time period,Year,DayOfYear,Month,DayOfWeek,time_period,Location,Building
193,193,Rape,Closed,2019-08-02 12:53:00,day_weekday,2019,214,8,4,day_weekday,BTC,SCIENCE BLOCK 1A (LEE WEE KENG)
194,194,Assault,Open Investigation,2019-08-12 06:43:00,day_weekday,2019,224,8,0,day_weekday,UCC,LECTURE THEATRE 2
195,195,Terroristic Threats,Open Investigation,2019-04-02 07:14:00,day_weekday,2019,92,4,1,day_weekday,KV,PGP RESIDENCES (BLOCK 16)
196,196,Criminal Mischief, Arrest,2019-04-06 15:50:00,weekend,2019,96,4,5,weekend,KV,14 KR BUNGALOW
197,197,Harassment,,2019-01-01 15:16:00,day_weekday,2019,1,1,1,day_weekday,KV,COMPUTING BLOCK 1
198,198,Theft,Open Investigation,2019-03-17 01:04:00,weekend,2019,76,3,6,weekend,HALL,11 KR BUNGALOW
199,199,Trespassing,unfounded,2019-07-23 08:01:00,day_weekday,2019,204,7,1,day_weekday,SOC,ARTS & SOCIAL SCIENCES BLOCK 6
200,200,Hindering Possession of Burglary Tools,Closed,2019-07-06 01:54:00,weekend,2019,187,7,5,weekend,PGP,KENT RIDGE HALL (BLOCK B)
201,201,Trespass,Closed,2018-11-11 21:32:00,weekend,2018,315,11,6,weekend,FASS,DUKE-NUS MEDSH-KHOOTECKPUAT BG
202,202,Criminal Mischief,Open Investigation,2019-05-03 01:16:00,day_weekday,2019,123,5,4,day_weekday,HALL,"KENT VALE APARTMENT BLK C, 111"
203,203,Theft,Open Investigation,2018-11-25 18:40:00,weekend,2018,329,11,6,weekend,PGP,RAFFLES HALL (BLOCK E)
204,204,Theft,Arrest,2018-11-21 11:54:00,day_weekday,2018,325,11,2,day_weekday,PGP,CINNAMON LEARN LOBE
205,205,Theft,Open Investigation,2019-12-04 12:30:00,day_weekday,2019,338,12,2,day_weekday,UTown,SHEARES HALL (BLOCK C)
206,206,Theft,Open Investigation,2019-11-01 13:35:00,day_weekday,2019,305,11,4,day_weekday,YIH,BTC-MOOT COURT
207,207,Harassment,Unfounded,2019-10-29 18:46:00,day_weekday,2019,302,10,1,day_weekday,BTC,DATA-CENTRE-NUS HIGH SCHOOL
208,208,Theft,Judicial Referral,2019-01-18 04:41:00,day_weekday,2019,18,1,4,day_weekday,UTown,PGP BUS-STOP (OFFICE)
209,209,Fraud,Closed,2019-05-17 05:42:00,day_weekday,2019,137,5,4,day_weekday,KV,CINNAMON UNI SCH PROG (USP)
210,210,Assault,Open Investigation,2019-09-17 20:13:00,day_weekday,2019,260,9,1,day_weekday,PGP,PGP RESIDENCES (BLOCK 7)
211,211,Shoplifting ,Arrest,2018-11-03 17:02:00,weekend,2018,307,11,5,weekend,HALL,UTOWN RESIDENCE SOUTH-TOWER
212,212,Trespassing,Open Investigation,2019-02-12 08:30:00,day_weekday,2019,43,2,1,day_weekday,HALL,LECTURE THEATRE 29
213,213,Harassment, Arrest,2018-11-07 06:25:00,day_weekday,2018,311,11,2,day_weekday,HALL,DECOM SUB-STATION 2 (NEAR TEM HALL)
214,214,Theft,Open Investigation,2019-04-08 00:14:00,day_weekday,2019,98,4,0,day_weekday,BTC,COMPUTING BLOCK 2
215,215,Criminal Mischief,Arrest,2019-06-18 02:24:00,day_weekday,2019,169,6,1,day_weekday,CDE,9 KR BUNGALOW
216,216,Trespassing,Arrest,2019-05-25 13:13:00,weekend,2019,145,5,5,weekend,UTown,COMPUTING BLOCK 1
217,217,Trespassing,Judicial Referral,2018-09-13 05:14:00,day_weekday,2018,256,9,3,day_weekday,PGP,RAFFLES HALL (BLOCK A)
218,218,Trespassing,Closed,2019-03-08 15:19:00,day_weekday,2019,67,3,4,day_weekday,SOC,12 KR BUNGALOW
219,219,Possession of Burglary Tools 2,,2019-09-22 17:48:00,weekend,2019,265,9,6,weekend,PGP,YALE RESIDENTIAL COLLEGE 3
220,220,Trespassing,Arrest,2019-11-06 18:29:00,day_weekday,2019,310,11,2,day_weekday,PGP,LECTURE THEATRE 21
221,221,Shoplifting,Open Investigation,2019-10-25 06:52:00,day_weekday,2019,298,10,4,day_weekday,KR,TEMASEK HALL (BLOCK B)
222,222,Shoplifting,Open Investigation,2019-10-13 01:29:00,weekend,2019,286,10,6,weekend,UTown,4 KR BUNGALOW
223,223,Theft,Open Investigation,2018-10-16 23:02:00,day_weekday,2018,289,10,1,day_weekday,KR,MEDICINE BLOCK 9
224,224,Trespass,Open Investigation,2019-09-16 13:51:00,day_weekday,2019,259,9,0,day_weekday,CDE,LECTURE THEATRE 7A
225,225,Theft: Criminal Mischief,Unfounded,2019-06-20 17:52:00,day_weekday,2019,171,6,3,day_weekday,FOS,STEPHEN RIADY CENTRE
226,226,Rape,Arrest,2019-07-29 08:58:00,day_weekday,2019,210,7,0,day_weekday,FOS,CTR FOR ENGLISH LANGUAGE COMMUNICATION
227,227,Trespassing,Arrest,2019-04-09 01:55:00,day_weekday,2019,99,4,1,day_weekday,CDE,HOUSE 5 ANNEX
228,228,Criminal Mischief,Arrest,2018-10-21 05:30:00,weekend,2018,294,10,6,weekend,HALL,EUSOFF HALL (COMMUNAL HALL)
229,229,Trespassing,Open Investigation,2019-01-25 06:06:00,day_weekday,2019,25,1,4,day_weekday,SOC,SCIENCE BLOCK 5
230,230,Theft,Arrest,2019-07-09 20:29:00,day_weekday,2019,190,7,1,day_weekday,PGP,VENTUS (UNI CAMPUS INFRA)
231,231,Theft,Open Investigation,2019-12-05 20:51:00,day_weekday,2019,339,12,3,day_weekday,KV,PGP RESIDENCES (BLOCK 5)
232,232,Theft,Open Investigation,2019-01-12 07:09:00,weekend,2019,12,1,5,weekend,HALL,YALE RESIDENTIAL COLLEGE 1
233,233,Possession of Burglary Tools 2,Unfounded,2019-05-18 13:13:00,weekend,2019,138,5,5,weekend,FOS,STORE 1 (NEAR KEVII HALL)
234,234,Harassment,Arrest,2019-04-18 00:57:00,day_weekday,2019,108,4,3,day_weekday,BTC,CINNAMON COLLEGE -MAIN BLK
235,235,Liquor Law Violation,Arrest,2019-07-25 07:18:00,day_weekday,2019,206,7,3,day_weekday,HALL,CTR FOR LIFE SCIENCES
236,236,Stalking,Closed,2019-03-13 03:00:00,day_weekday,2019,72,3,2,day_weekday,FOS,YALE SCIENCE BLOCK
237,237,Criminal Mischief,Arrest,2019-05-15 06:58:00,day_weekday,2019,135,5,2,day_weekday,YIH,ENGINEERING WORKSHOP 1A
238,238,Lewdness,,2019-04-21 07:56:00,weekend,2019,111,4,6,weekend,KR,18 EVANS BUNGALOW
239,239,Harassment,Open Investigation,2019-03-11 08:37:00,day_weekday,2019,70,3,0,day_weekday,PGP,MEDICINE BLOCK 4
240,240,Theft,Arrest,2018-12-27 01:51:00,day_weekday,2018,361,12,3,day_weekday,UTown,UTOWN RESIDENCE-NORTH TOWER
241,241,Theft,Arrest,2019-08-17 15:03:00,weekend,2019,229,8,5,weekend,KR,RIDGE VIEW RESIDENCE (BLOCK G)
242,242,Criminal Mischief, Closed,2018-11-27 17:10:00,day_weekday,2018,331,11,1,day_weekday,PGP,RIDGE VIEW RESIDENCE (BLOCK E)
243,243,Service of Warrant,Open Investigation,2019-03-29 14:14:00,day_weekday,2019,88,3,4,day_weekday,BTC,TECH CTR FOR OFFSHORE & MARINE
244,244,Criminal Mischief,Open Investigation,2019-01-27 17:09:00,weekend,2019,27,1,6,weekend,HALL,EUSOFF HALL (BLOCK C)
245,245,Harassment,Open Investigation,2019-01-13 14:08:00,weekend,2019,13,1,6,weekend,KR,PGP RESIDENCES (BLOCK 16)
246,246,Trespassing,Arrest,2019-10-30 01:13:00,day_weekday,2019,303,10,2,day_weekday,BTC,KENT VALE GUARDHOUSE
247,247,Extortion,Open Investigation,2019-05-14 14:56:00,day_weekday,2019,134,5,1,day_weekday,FOS,SHEARES HALL (BLOCK C)
248,248,Possession of Burglary Tools 2,Open Investigation,2018-10-14 13:55:00,weekend,2018,287,10,6,weekend,FASS,SHEARES HALL (BLOCK D)
249,249,Shoplifting,Open Investigation,2018-11-05 06:26:00,day_weekday,2018,309,11,0,day_weekday,UTown,7 PGP BUNGALOW
250,250,Trespassing,Arrest,2019-09-21 19:32:00,weekend,2019,264,9,5,weekend,PGP,KE VII HALL (BLOCK B)
251,251,False Public Alarm,Open Investigation,2019-11-12 16:39:00,day_weekday,2019,316,11,1,day_weekday,FOS,RIDGE VIEW TOWER BLK (RVF)
252,252,Criminal Mischief,Open Investigation,2019-01-26 04:20:00,weekend,2019,26,1,5,weekend,KV,SHAW FOUNDATION ALUMNI HOUSE
253,253,Trespassing,Closed,2019-05-20 05:30:00,day_weekday,2019,140,5,0,day_weekday,YIH,ENGINEERING BLOCK 2A (EDIC)
254,254,Theft,Unfounded,2019-01-18 21:20:00,day_weekday,2019,18,1,4,day_weekday,BTC,CREATE (ENTERPRISE)
255,255,Possession of Burglary Tools 2,Arrest,2018-09-24 10:36:00,day_weekday,2018,267,9,0,day_weekday,HALL,LECTURE THEATRE 14
256,256,Shoplifting,Closed,2019-05-23 21:01:00,day_weekday,2019,143,5,3,day_weekday,KR,FOS - SHED B-NEXT TO S3&S4
257,257,Fraud,Open Investigation,2019-07-18 06:30:00,day_weekday,2019,199,7,3,day_weekday,CDE,PGP RESIDENCES (BLOCK 26)
258,258,Trespassing,Unfounded,2019-02-26 08:06:00,day_weekday,2019,57,2,1,day_weekday,FOS,KUOK FOUNDATION HOUSE
259,259,Assault,Open Investigation,2019-08-13 02:18:00,day_weekday,2019,225,8,1,day_weekday,PGP,RESIDENT COLLEGE 4
260,260,Assault,Open Investigation,2018-12-04 08:45:00,day_weekday,2018,338,12,1,day_weekday,FOS,COLLEGE OF A&P TAN -MPH
261,261,Theft,Open Investigation,2019-08-11 02:18:00,weekend,2019,223,8,6,weekend,KV,PGP RESIDENCES (BLOCK 17)
262,262,Criminal Mischief, Arrest,2018-12-12 03:57:00,day_weekday,2018,346,12,2,day_weekday,UTown,SCIENCE BLOCK 4
263,263,Theft,Unfounded,2019-10-21 08:56:00,day_weekday,2019,294,10,0,day_weekday,CDE,PGP RESIDENCES (BLOCK 13)
264,264,Domestic Violence: Harassment,unfounded,2019-01-30 04:38:00,day_weekday,2019,30,1,2,day_weekday,HALL,ALICE LEE PLAZA
265,265,Aggravated Assault,Open Investigation,2019-01-28 21:17:00,day_weekday,2019,28,1,0,day_weekday,CDE,LECTURE THEATRE 11
266,266,Harassment,Closed,2018-12-21 17:28:00,day_weekday,2018,355,12,4,day_weekday,CDE,PGP RESIDENCES (BLOCK 19)
267,267,Stalking,Unfounded,2019-11-07 02:08:00,day_weekday,2019,311,11,3,day_weekday,CDE,NATIONAL UNIVERSITY CENTRE FOR ORAL HEALTH SINGAPORE
268,268,Disorderly Conduct,Arrest,2019-01-26 18:45:00,weekend,2019,26,1,5,weekend,PGP,18 EVANS BUNGALOW
269,269,Theft,Closed,2019-07-03 23:40:00,day_weekday,2019,184,7,2,day_weekday,CDE,UNIVERSITY CULTURAL CENTRE
270,270,Harassment: Trespassing,Open Investigation,2018-10-13 05:55:00,weekend,2018,286,10,5,weekend,PGP,KE VII HALL (BLOCK G)
271,271,Trespassing,Judicial Referral,2019-03-05 13:46:00,day_weekday,2019,64,3,1,day_weekday,PGP,BTC-SUB-STATION
272,272,Attempted Extortion,Open Investigation,2019-11-16 08:04:00,weekend,2019,320,11,5,weekend,FOS,YALE RESIDENTIAL COLLEGE 3
273,273,Terroristic Threats,Closed,2019-08-15 12:05:00,day_weekday,2019,227,8,3,day_weekday,UTown,SHEARES HALL (BLOCK B)
274,274,Defiant Trespass,Open Investigation,2019-08-13 10:13:00,day_weekday,2019,225,8,1,day_weekday,FASS,UNIVERSITY HALL
275,275,Trespassing,Closed,2019-02-14 09:55:00,day_weekday,2019,45,2,3,day_weekday,PGP,ELECTRICAL SUB-STATION
276,276,Theft,Open Investigation,2019-05-14 23:10:00,day_weekday,2019,134,5,1,day_weekday,PGP,LT 27 (LIM SENG TJOE LECTURE)
277,277,Shoplifting , Open Investigation,2019-05-20 22:23:00,day_weekday,2019,140,5,0,day_weekday,CDE,LECTURE THEATRE 33
278,278,Harassment,Open Investigation,2019-07-31 21:36:00,day_weekday,2019,212,7,2,day_weekday,HALL,CENTRAL LIBRARY
279,279,Trespass, Open Investigation,2019-06-16 06:44:00,weekend,2019,167,6,6,weekend,KR,LT 27 (LIM SENG TJOE LECTURE)
280,280,Theft, Closed,2019-09-15 05:23:00,weekend,2019,258,9,6,weekend,CDE,KENT RIDGE (COMMUNAL HALL)
281,281,Shoplifting,Open Investigation,2019-01-24 22:10:00,day_weekday,2019,24,1,3,day_weekday,FOS,BTC-FEDERAL
282,282,Rape,Arrest,2019-02-19 21:33:00,day_weekday,2019,50,2,1,day_weekday,KR,NATIONAL UNIVERSITY CENTRE FOR ORAL HEALTH SINGAPORE
283,283,Attempted Extortion,Open Investigation,2019-03-01 16:55:00,day_weekday,2019,60,3,4,day_weekday,HALL,SCIENCE BLOCK 16
284,284,Theft,Closed,2019-01-04 23:47:00,day_weekday,2019,4,1,4,day_weekday,FOS,BUSINESS BLOCK 1-MOCHTAR RIADY
285,285,Fraud,Open Investigation,2019-02-04 10:43:00,day_weekday,2019,35,2,0,day_weekday,HALL,SCIENCE BLOCK 5
286,286,Criminal Mischief,Open Investigation,2018-11-20 13:38:00,day_weekday,2018,324,11,1,day_weekday,SOC,SCIENCE BLOCK 4A
287,287,Trespassing,Open Investigation,2019-04-19 14:51:00,day_weekday,2019,109,4,4,day_weekday,KR,BTC-EU TONG SEN
288,288,Theft,Unfounded,2018-12-04 13:13:00,day_weekday,2018,338,12,1,day_weekday,FOS,PGP RESIDENCES (BLOCK 20)
289,289,Theft,Open Investigation,2019-02-12 10:50:00,day_weekday,2019,43,2,1,day_weekday,FOS,PGP RESIDENCES (BLOCK 18)
290,290,Attempted Theft,Closed,2019-04-10 21:06:00,day_weekday,2019,100,4,2,day_weekday,CDE,HOUSE 5
291,291,False Public Alarm,Judicial Referral,2018-11-27 23:41:00,day_weekday,2018,331,11,1,day_weekday,PGP,LECTURE THEATRE 13
292,292,Attempted Fraud,Judicial Referral,2019-07-12 18:03:00,day_weekday,2019,193,7,4,day_weekday,HALL,18A PGP BUNGALOW
293,293,Identity Theft,Open Investigation,2019-04-28 05:37:00,weekend,2019,118,4,6,weekend,YIH,SHEARES HALL (BLOCK E)
294,294,Rape,Arrest,2019-01-27 11:46:00,weekend,2019,27,1,6,weekend,SOC,PGP RESIDENCES (BLOCK 21)
295,295,Disorderly Conduct,Open Investigation,2019-04-06 22:47:00,weekend,2019,96,4,5,weekend,PGP,PGP RESIDENCES (BLOCK 17)
296,296,Shoplifting, Closed,2019-10-06 11:45:00,weekend,2019,279,10,6,weekend,CDE,"KENT VALE APARTMENT BLK A,103"
297,297,Harassment,Judicial Referral,2019-08-01 05:09:00,day_weekday,2019,213,8,3,day_weekday,FASS,MEDICINE BLOCK 4
298,298,Theft,Unfounded,2019-01-21 18:03:00,day_weekday,2019,21,1,0,day_weekday,YIH,CREATE CARPARK
299,299,Assault: Domestic Violence,Open Investigation,2019-04-13 06:44:00,weekend,2019,103,4,5,weekend,HALL,RIDGE VIEW RESIDENCE (BLOCK D)
300,300,Criminal Mischief, Open Investigation,2019-01-14 06:25:00,day_weekday,2019,14,1,0,day_weekday,BTC,KENT VALE GUARDHOUSE
301,301,Harassment: Fraud,Open Investigation,2019-07-19 17:00:00,day_weekday,2019,200,7,4,day_weekday,FOS,"KENT VALE APARTMENT BLK F, 107"
302,302,Theft,Open Investigation,2019-07-26 07:13:00,day_weekday,2019,207,7,4,day_weekday,UTown,7 PGP BUNGALOW
303,303,Criminal Mischief,Arrest,2019-06-09 05:22:00,weekend,2019,160,6,6,weekend,HALL,10 KR BUNGALOW
304,304,Trespass,Open Investigation,2019-03-16 03:01:00,weekend,2019,75,3,5,weekend,PGP,"KENT VALE APARTMENT BLK B, 105"
305,305,Shoplifting, Closed,2019-01-19 20:32:00,weekend,2019,19,1,5,weekend,PGP,7 PGP BUNGALOW
306,306,Harassment,Arrest,2019-01-10 16:01:00,day_weekday,2019,10,1,3,day_weekday,UTown,PGP BUS-STOP (OFFICE)
307,307,Assault,,2018-12-14 18:11:00,day_weekday,2018,348,12,4,day_weekday,FASS,SHAW FOUNDATION ALUMNI HOUSE
308,308,Criminal Mischief,Open Investigation,2019-11-08 08:47:00,day_weekday,2019,312,11,4,day_weekday,UTown,EUSOFF HALL (BLOCK D)
309,309,Theft,Open Investigation,2019-04-04 22:36:00,day_weekday,2019,94,4,3,day_weekday,UTown,HENG MUI KENG TERRACE BLOCK B
310,310,Trespassing,Open Investigation,2019-07-24 19:47:00,day_weekday,2019,205,7,2,day_weekday,FOS,LECTURE THEATRE 3
311,311,Attempted Fraud,,2019-04-19 19:56:00,day_weekday,2019,109,4,4,day_weekday,FOS,PGP RESIDENCES (BLOCK 14)
312,312,Criminal Mischief,Closed,2019-09-17 02:20:00,day_weekday,2019,260,9,1,day_weekday,BTC,LECTURE THEATRE 37
313,313,Theft,Arrest,2019-10-10 10:51:00,day_weekday,2019,283,10,3,day_weekday,YIH,TEMASEK LIFE SCIENCE LAB
314,314,Rape, Open Investigation,2019-03-01 16:01:00,day_weekday,2019,60,3,4,day_weekday,FOS,BTC-LECTURE THEATRE
315,315,Criminal Mischief, Arrest,2019-05-22 16:49:00,day_weekday,2019,142,5,2,day_weekday,UCC,MEDICINE BLOCK 3
316,316,Intimidation,Arrest,2019-01-10 21:31:00,day_weekday,2019,10,1,3,day_weekday,PGP,DECOM SUB-STATION 2 (NEAR TEM HALL)
317,317,Theft: Bias Incident,Open Investigation,2019-04-27 21:14:00,weekend,2019,117,4,5,weekend,PGP,SHEARES HALL (BLOCK E)
318,318,Trespassing,Arrest,2019-09-28 15:41:00,weekend,2019,271,9,5,weekend,SOC,PGP RESIDENCES (BLOCK 17)
319,319,Shoplifting,Open Investigation,2019-01-08 09:27:00,day_weekday,2019,8,1,1,day_weekday,FOS,ARTS & SOCIAL SCIENCES BLOCK 5
320,320,Theft,Unfounded,2019-11-24 03:47:00,weekend,2019,328,11,6,weekend,UTown,COLLEGE OF A&P TAN -TOWER
321,321,Harassment: Bias Incident,unfounded,2019-12-06 03:36:00,day_weekday,2019,340,12,4,day_weekday,SOC,LECTURE THEATRE 2
322,322,Disorderly Conduct,Closed,2019-01-22 22:15:00,day_weekday,2019,22,1,1,day_weekday,BIZ,DECOM SUB-STATION 2 (NEAR TEM HALL)
323,323,Theft,Closed,2019-03-22 13:37:00,day_weekday,2019,81,3,4,day_weekday,BTC,CTR FOR THE ARTS
324,324,Theft,Open Investigation,2019-05-19 07:38:00,weekend,2019,139,5,6,weekend,PGP,YALE DINNING SERVICES
325,325,Disorderly Conduct,Open Investigation,2018-10-12 09:40:00,day_weekday,2018,285,10,4,day_weekday,PGP,KE VII HALL (BLOCK H)
326,326,Theft: Bias Incident,Open Investigation,2019-01-02 19:48:00,day_weekday,2019,2,1,2,day_weekday,FOS,YALE RESIDENTIAL COLLEGE 1
327,327,Theft,Open Investigation,2019-02-19 10:21:00,day_weekday,2019,50,2,1,day_weekday,SOC,KE VII HALL (BLOCK B)
328,328,Shoplifting,Open Investigation,2019-05-15 23:15:00,day_weekday,2019,135,5,2,day_weekday,FOS,BTC-BLOCK B
329,329,Criminal Mischief,Open Investigation,2018-11-07 02:36:00,day_weekday,2018,311,11,2,day_weekday,OTH,DSO CARPARK
330,330,Shoplifting,,2019-10-20 05:16:00,weekend,2019,293,10,6,weekend,HALL,CINNAMON LEARN LOBE
331,331,Fraud,Arrest,2019-10-26 18:45:00,weekend,2019,299,10,5,weekend,HALL,ENGINEERING BLOCK A
332,332,Burglary,Arrest,2019-02-14 08:57:00,day_weekday,2019,45,2,3,day_weekday,HALL,SCIENCE BLOCK 14
333,333,Theft,Unfounded,2019-05-24 20:53:00,day_weekday,2019,144,5,4,day_weekday,PGP,YUSOF ISHAK HOUSE
334,334,Disorderly Conduct,Open Investigation,2019-09-13 19:46:00,day_weekday,2019,256,9,4,day_weekday,UTown,UNIVERSITY SPORT CENTRE
335,335,Criminal Mischief,Open Investigation,2019-02-11 06:10:00,day_weekday,2019,42,2,0,day_weekday,FOS,E6 CARPARK
336,336,Trespassing,Judicial Referral,2019-10-16 16:59:00,day_weekday,2019,289,10,2,day_weekday,CDE,SUB-STATION/BIN CENTRE
337,337,Theft,Open Investigation,2019-03-01 19:32:00,day_weekday,2019,60,3,4,day_weekday,HALL,PGP RESIDENCES (BLOCK 29)
338,338,Criminal Mischief,Open Investigation,2019-02-24 07:17:00,weekend,2019,55,2,6,weekend,PGP,CTR FOR LIFE SCIENCES
339,339,Theft,Open Investigation,2019-07-20 07:44:00,weekend,2019,201,7,5,weekend,YIH,PGP RESIDENCES (BLOCK 21)
340,340,Shoplifting ,Closed,2019-07-18 10:31:00,day_weekday,2019,199,7,3,day_weekday,PGP,"KENT VALE APARTMENT BLK H, 117"
341,341,Rape,Closed,2019-07-09 18:44:00,day_weekday,2019,190,7,1,day_weekday,UTown,"KENT VALE APARTMENT BLK G, 115"
342,342,Extortion,Open Investigation,2018-12-28 13:19:00,day_weekday,2018,362,12,4,day_weekday,CDE,RIDGE VIEW TOWER BLK (RVF)
343,343,False Public Alarm, Closed,2018-12-27 16:49:00,day_weekday,2018,361,12,3,day_weekday,FOS,PGP RESIDENCES (BLOCK 5)
344,344,Rape,Judicial Referral,2018-12-22 05:50:00,weekend,2018,356,12,5,weekend,YIH,PGP RESIDENCES (BLOCK 12)
345,345,Defiant Trespass: Aggravated Assault,Unfounded,2019-07-16 15:59:00,day_weekday,2019,197,7,1,day_weekday,UTown,KENT RIDGE HALL (BLOCK D)
346,346,Bias Intimidation,Open Investigation,2018-09-20 15:16:00,day_weekday,2018,263,9,3,day_weekday,BIZ,PGP RESIDENCES (BLOCK 26)
347,347,Attempted Theft,Arrest,2019-03-23 16:49:00,weekend,2019,82,3,5,weekend,DNMS,KENT RIDGE (COMMUNAL HALL)
348,348,Disorderly Conduct,Unfounded,2018-10-06 03:20:00,weekend,2018,279,10,5,weekend,FOS,RIDGE VIEW RESIDENCE (BLOCK E)
349,349,Criminal Mischief,Unfounded,2019-07-27 01:08:00,weekend,2019,208,7,5,weekend,PGP,DECOM SUB-STATION 2 (NEAR TEM HALL)
350,350,Theft,Arrest,2018-12-02 22:46:00,weekend,2018,336,12,6,weekend,KV,"KENT VALE APARTMENT BLK C, 111"
351,351,Shoplifting,Arrest,2019-05-08 17:44:00,day_weekday,2019,128,5,2,day_weekday,PGP,ENGINEERING BLOCK 4
352,352,Defiant Trespass,Open Investigation,2019-05-18 08:56:00,weekend,2019,138,5,5,weekend,HALL,RAFFLES HALL (BLOCK C)
353,353,Trespassing,Arrest,2019-02-12 03:01:00,day_weekday,2019,43,2,1,day_weekday,PGP,DECOM SUB-STATION 1 (NEAR LKCNHM)
354,354,Harassment: Bias Incident,Open Investigation,2019-02-09 00:48:00,weekend,2019,40,2,5,weekend,HALL,KE VII HALL (BLOCK A)
355,355,Theft,Open Investigation,2018-11-14 03:12:00,day_weekday,2018,318,11,2,day_weekday,PGP,PGP RESIDENCES (BLOCK 5)
356,356,Trespass,Unfounded,2018-12-29 13:43:00,weekend,2018,363,12,5,weekend,PGP,KE VII HALL (BLOCK H)
357,357,Theft,Open Investigation,2019-04-26 14:04:00,day_weekday,2019,116,4,4,day_weekday,CDE,KE VII HALL (BLOCK E)
358,358,Criminal Mischief, Open Investigation,2019-02-23 02:20:00,weekend,2019,54,2,5,weekend,FOS,PGP RESIDENCES LECTURE THEATRE
359,359,Harassment,Arrest,2019-01-01 03:20:00,day_weekday,2019,1,1,1,day_weekday,YIH,CINNAMON COLLEGE -MAIN BLK
360,360,Burglary,Arrest,2019-05-07 18:19:00,day_weekday,2019,127,5,1,day_weekday,KR,6 PGP BUNGALOW
361,361,Attempted Theft,Unfounded,2019-01-19 08:06:00,weekend,2019,19,1,5,weekend,PGP,LECTURE THEATRE 29
362,362,Trespassing,Open Investigation,2019-09-24 07:32:00,day_weekday,2019,267,9,1,day_weekday,YIH,"KENT VALE APT GERANIUM BLK, 101"
363,363,Fraud,Open Investigation,2019-09-23 17:21:00,day_weekday,2019,266,9,0,day_weekday,BTC,LECTURE THEATRE 31
364,364,Criminal Mischief,Closed,2019-05-28 17:30:00,day_weekday,2019,148,5,1,day_weekday,UTown,MEDICINE BLOCK 9
365,365,Shoplifting ,Open Investigation,2019-02-05 07:22:00,day_weekday,2019,36,2,1,day_weekday,CDE,HOUSE 5 ANNEX
366,366,Theft,Open Investigation,2019-09-05 05:12:00,day_weekday,2019,248,9,3,day_weekday,HALL,UNIVERSITY HALL
367,367,Defiant Trespass,Closed,2018-12-10 03:28:00,day_weekday,2018,344,12,0,day_weekday,YIH,ENGINEERING BLOCK 1
368,368,Trespassing,Arrest,2019-04-04 06:27:00,day_weekday,2019,94,4,3,day_weekday,PGP,NUHS TOWER BLOCK
369,369,Theft,Open Investigation,2019-08-15 18:49:00,day_weekday,2019,227,8,3,day_weekday,CDE,DSO CARPARK
370,370,Shoplifting,Open Investigation,2018-09-19 21:35:00,day_weekday,2018,262,9,2,day_weekday,PGP,SCIENCE BLOCK 6
371,371,Trespassing,Judicial Referral,2018-09-07 03:44:00,day_weekday,2018,250,9,4,day_weekday,UTown,PGP RESIDENCES (BLOCK 11)
372,372,Trespassing,Open Investigation,2019-02-22 15:02:00,day_weekday,2019,53,2,4,day_weekday,FASS,ENGINEERING BLOCK 4
373,373,Trespassing,Closed,2019-08-11 08:56:00,weekend,2019,223,8,6,weekend,BTC,MEDICINE BLOCK 10
374,374,Harassment: Domestic Violence,Unfounded,2019-06-23 11:52:00,weekend,2019,174,6,6,weekend,HALL,CREATE (INNOVATION)
375,375,Attempted Extortion,Arrest,2019-01-16 06:07:00,day_weekday,2019,16,1,2,day_weekday,FOS,CENTRAL STORAGE LIBRARY ANNEX
376,376,Harassment: Bias Incident,Open Investigation,2019-02-23 13:05:00,weekend,2019,54,2,5,weekend,HALL,PGP RESIDENCES (BLOCK 6)
377,377,Rape,Unfounded,2019-09-08 11:46:00,weekend,2019,251,9,6,weekend,HALL,18A PGP BUNGALOW
378,378,Theft,Open Investigation,2018-09-08 08:37:00,weekend,2018,251,9,5,weekend,PGP,RAFFLES HALL (BLOCK D)
379,379,Shoplifting,Closed,2018-10-22 00:01:00,day_weekday,2018,295,10,0,day_weekday,DNMS,ARTS & SOCIAL SCIENCES BLOCK 8
380,380,Rape,Open Investigation,2018-09-21 14:26:00,day_weekday,2018,264,9,4,day_weekday,UCC,BTC-CAFE
381,381,Trespass,Unfounded,2018-10-29 16:37:00,day_weekday,2018,302,10,0,day_weekday,UTown,RIDGE VIEW RESIDENCE (BLOCK C)
382,382,Trespassing,Arrest,2019-05-24 20:19:00,day_weekday,2019,144,5,4,day_weekday,FASS,UNIVERSITY HEALTH CENTRE
383,383,Shoplifting,Closed,2019-03-09 20:53:00,weekend,2019,68,3,5,weekend,PGP,RAFFLES HALL (BLOCK A)
384,384,Harassment, Closed,2018-10-16 07:37:00,day_weekday,2018,289,10,1,day_weekday,UTown,SRC CARPARK
385,385,Harassment,Open Investigation,2019-04-19 04:59:00,day_weekday,2019,109,4,4,day_weekday,FOS,PGP RESIDENCES (BLOCK 10)
